filing,ticker,issuer,weight,pre30_adj,pre20_adj,pre5_adj,post1_adj,post2_adj,short_pnl_post1_spy_adj,short_pnl_post2_spy_adj,passes_filter
Q2 2025,SMH,VANECK ETF TRUST,570058608,0.03182700551008932,0.005977019969191089,0.014907595979283705,-0.016438487674340085,-0.012205204466455233,0.016438487674340085,0.012205204466455233,True
Q3 2025,NVDA,NVIDIA CORPORATION,298528000,-0.008279512753051499,0.008352557268158423,-0.008450913425985584,0.008087208876756735,-0.01163729842507788,-0.008087208876756735,0.01163729842507788,True
Q3 2025,CRWV,COREWEAVE INC,191590000,-0.4230284135007951,-0.43914633198947406,-0.24839795983681712,-0.028943598103332357,-0.026114590140809302,0.028943598103332357,0.026114590140809302,False
Q3 2025,TSM,TAIWAN SEMICONDUCTOR MFG LTD,75408300,-0.03841884915482641,-0.05516336102960562,-0.016603400553210523,0.008805305525442453,0.0025944881548929377,-0.008805305525442453,-0.0025944881548929377,True
Q3 2025,MU,MICRON TECHNOLOGY INC,50196000,0.25728424071770273,0.15930296507277086,-0.005671722991760442,0.030580093986534385,-0.017865017363541957,-0.030580093986534385,0.017865017363541957,True
Q3 2025,AVGO,BROADCOM INC,75879300,0.0005293509338102353,-0.03827971974622091,-0.02863870847882366,0.01733194812876837,0.01932597155653326,-0.01733194812876837,-0.01932597155653326,True
Q4 2025,INFY,INFOSYS LTD,8910000,-0.10495979392955623,-0.049562284264980994,-0.016407690948485043,-0.1288148623346892,-0.09880394788050206,0.1288148623346892,0.09880394788050206,True
